user_id,activity_date,activity_count
B18-U013,2026-01-07,6
B18-U013,2026-01-06,7
B18-U013,2026-01-05,8
B18-U013,2026-01-04,9
B18-U013,2026-01-03,8
B18-U013,2026-01-02,9
B18-U013,2026-01-01,10
B18-U013,2025-12-31,12
B18-U013,2025-12-30,11
B18-U014,2025-12-31,15
B18-U014,2026-01-01,14
B18-U014,2026-01-02,12
B18-U014,2026-01-03,11
B18-U014,2026-01-04,9
B18-U014,2026-01-05,8
B18-U014,2026-01-06,7
B18-U014,2026-01-07,6
B18-U014,2026-01-08,5
B18-U014,2026-01-09,4
B18-U014,2026-01-10,3
B18-U014,2026-01-11,3
B18-U014,2026-01-12,2
B18-U014,2026-01-13,2
B18-U014,2026-01-14,1
B18-U015,2026-01-01,12
B18-U015,2026-01-02,9
B18-U015,2026-01-03,7
B18-U015,2026-01-04,6
B18-U015,2026-01-05,5
B18-U015,2026-01-06,4
B18-U015,2026-01-07,3
B18-U015,2026-01-08,3
B18-U015,2026-01-09,2
B18-U015,2026-01-10,2
B18-U015,2026-01-11,2
B18-U015,2026-01-12,1
B18-U015,2026-01-13,1
B18-U015,2026-01-14,1
B18-U015,2026-01-15,0
B18-U016,2025-12-28,12
B18-U016,2025-12-29,9
B18-U016,2025-12-30,11
B18-U016,2025-12-31,14
B18-U016,2026-01-01,10
B18-U016,2026-01-02,8
B18-U016,2026-01-03,7
B18-U016,2026-01-04,6
B18-U016,2026-01-05,5
B18-U016,2026-01-06,4
B18-U016,2026-01-07,3
B18-U016,2026-01-08,2
B18-U016,2026-01-09,2
B18-U016,2026-01-10,1
B18-U017,2025-12-28,15
B18-U017,2025-12-29,12
B18-U017,2025-12-30,9
B18-U017,2025-12-31,8
B18-U017,2026-01-01,7
B18-U017,2026-01-02,6
B18-U017,2026-01-03,5
B18-U017,2026-01-04,4
B18-U017,2026-01-05,3
B18-U017,2026-01-06,2
B18-U017,2026-01-07,2
B18-U017,2026-01-08,2
B18-U017,2026-01-09,1
B18-U017,2026-01-10,1
B18-U017,2026-01-11,0
B18-U018,2025-12-28,5
B18-U018,2025-12-29,7
B18-U018,2025-12-30,4
B18-U018,2025-12-31,6
B18-U018,2026-01-01,8
B18-U018,2026-01-02,6
B18-U018,2026-01-03,5
B18-U018,2026-01-04,3
B18-U018,2026-01-05,2
B18-U018,2026-01-06,1
B18-U018,2026-01-07,1
B18-U018,2026-01-08,0
B18-U018,2026-01-09,0
B18-U018,2026-01-10,0
B18-U018,2026-01-11,0
B18-U019,2025-12-25,5
B18-U019,2025-12-26,7
B18-U019,2025-12-27,6
B18-U019,2025-12-28,8
B18-U019,2025-12-29,6
B18-U019,2025-12-30,5
B18-U019,2025-12-31,4
B18-U019,2026-01-01,3
B18-U019,2026-01-02,4
B18-U019,2026-01-03,3
B18-U019,2026-01-04,2
B18-U019,2026-01-05,2
B18-U019,2026-01-06,1
B18-U019,2026-01-07,1
B18-U019,2026-01-08,0
B18-U020,2025-12-24,5
B18-U020,2025-12-25,7
B18-U020,2025-12-26,6
B18-U020,2025-12-27,8
B18-U020,2025-12-28,6
B18-U020,2025-12-29,7
B18-U020,2025-12-30,6
B18-U020,2025-12-31,7
B18-U020,2026-01-01,5
B18-U020,2026-01-02,4
B18-U020,2026-01-03,3
B18-U020,2026-01-04,2
B18-U020,2026-01-05,2
B18-U020,2026-01-06,1
B18-U020,2026-01-07,0
B19-U001,2026-01-29,12
B19-U001,2026-01-28,9
B19-U001,2026-01-27,11
B19-U001,2026-01-26,8
B19-U001,2026-01-25,10
B19-U001,2026-01-24,7
B19-U001,2026-01-23,6
B19-U001,2026-01-22,5
B19-U001,2026-01-21,4
B19-U001,2026-01-20,3
B19-U001,2026-01-19,2
B19-U001,2026-01-18,2
B19-U001,2026-01-17,1
B19-U001,2026-01-16,2
B19-U001,2026-01-15,0
B19-U002,2026-01-27,5
B19-U002,2026-01-26,4
B19-U002,2026-01-25,3
B19-U002,2026-01-24,2
B19-U002,2026-01-23,1
B19-U002,2026-01-22,0
B19-U002,2026-01-21,0
B19-U002,2026-01-20,0
B19-U002,2026-01-19,1
B19-U002,2026-01-18,2
B19-U002,2026-01-17,3
B19-U002,2026-01-16,4
B19-U002,2026-01-15,5
B19-U002,2026-01-14,6
B19-U002,2026-01-13,7
B19-U003,2026-01-09,6
B19-U003,2026-01-10,5
B19-U003,2026-01-11,4
B19-U003,2026-01-12,3
B19-U003,2026-01-13,2
B19-U003,2026-01-14,2
B19-U003,2026-01-15,1
B19-U003,2026-01-16,1
B19-U003,2026-01-17,1
B19-U003,2026-01-18,0
B19-U003,2026-01-19,0
B19-U003,2026-01-20,0
B19-U003,2026-01-21,0
B19-U003,2026-01-22,0
B19-U003,2026-01-23,0
B19-U004,2026-01-18,9
B19-U004,2026-01-17,7
B19-U004,2026-01-16,5
B19-U004,2026-01-15,4
B19-U004,2026-01-14,6
B19-U004,2026-01-13,8
B19-U004,2026-01-12,9
B19-U004,2026-01-11,10
B19-U004,2026-01-10,12
B19-U004,2026-01-09,11
B19-U004,2026-01-08,10
B19-U004,2026-01-07,9
B19-U004,2026-01-06,8
B19-U004,2026-01-05,7
B19-U004,2026-01-04,6
B19-U005,2026-01-20,5
B19-U005,2026-01-19,4
B19-U005,2026-01-18,2
B19-U005,2026-01-17,0
B19-U005,2026-01-16,0
B19-U005,2026-01-15,1
B19-U005,2026-01-14,2
B19-U005,2026-01-13,3
B19-U005,2026-01-12,2
B19-U005,2026-01-11,1
B19-U005,2026-01-10,2
B19-U005,2026-01-09,1
B19-U005,2026-01-08,0
B19-U005,2026-01-07,2
B19-U005,2026-01-06,3
B19-U006,2026-01-01,12
B19-U006,2026-01-02,9
B19-U006,2026-01-03,11
B19-U006,2026-01-04,10
B19-U006,2026-01-05,8
B19-U006,2026-01-06,7
B19-U006,2026-01-07,6
B19-U006,2026-01-08,5
B19-U006,2026-01-09,4
B19-U006,2026-01-10,3
B19-U006,2026-01-11,3
B19-U006,2026-01-12,2
B19-U006,2026-01-13,2
B19-U006,2026-01-14,1
B19-U006,2026-01-15,0
B19-U007,2026-01-18,9
B19-U007,2026-01-17,8
B19-U007,2026-01-16,7
B19-U007,2026-01-15,6
B19-U007,2026-01-14,5
B19-U007,2026-01-13,4
B19-U007,2026-01-12,3
B19-U007,2026-01-11,2
B19-U007,2026-01-10,1
B19-U007,2026-01-09,0
B19-U007,2026-01-08,0
B19-U007,2026-01-07,0
B19-U007,2026-01-06,0
B19-U007,2026-01-05,2
B19-U007,2026-01-04,4
B19-U008,2026-01-28,15
B19-U008,2026-01-27,14
B19-U008,2026-01-26,13
B19-U008,2026-01-25,12
B19-U008,2026-01-24,11
B19-U008,2026-01-23,10
B19-U008,2026-01-22,9
B19-U008,2026-01-21,8
B19-U008,2026-01-20,7
B19-U008,2026-01-19,6
B19-U008,2026-01-18,6
B19-U008,2026-01-17,5
B19-U008,2026-01-16,4
B19-U008,2026-01-15,3
B19-U008,2026-01-14,2
B19-U009,2026-01-04,5
B19-U009,2026-01-05,7
B19-U009,2026-01-06,6
B19-U009,2026-01-07,8
B19-U009,2026-01-08,9
B19-U009,2026-01-09,10
B19-U009,2026-01-10,9
B19-U009,2026-01-11,8
B19-U009,2026-01-12,7
B19-U009,2026-01-13,6
B19-U009,2026-01-14,5
B19-U009,2026-01-15,4
B19-U009,2026-01-16,3
B19-U009,2026-01-17,2
B19-U009,2026-01-18,1
B19-U010,2026-01-10,5
B19-U010,2026-01-11,4
B19-U010,2026-01-12,3
B19-U010,2026-01-13,2
B19-U010,2026-01-14,2
B19-U010,2026-01-15,1
B19-U010,2026-01-16,1
B19-U010,2026-01-17,1
B19-U010,2026-01-18,0
B19-U010,2026-01-19,1
B19-U010,2026-01-20,2
B19-U010,2026-01-21,1
B19-U010,2026-01-22,0
B19-U010,2026-01-23,1
B19-U010,2026-01-24,1
B19-U011,2026-01-12,9
B19-U011,2026-01-11,12
B19-U011,2026-01-10,11
B19-U011,2026-01-09,10
B19-U011,2026-01-08,9
B19-U011,2026-01-07,8
B19-U011,2026-01-06,7
B19-U011,2026-01-05,6
B19-U011,2026-01-04,5
B19-U011,2026-01-03,4
B19-U011,2026-01-02,3
B19-U011,2026-01-01,2
B19-U011,2025-12-31,1
B19-U011,2025-12-30,0
B19-U012,2026-01-29,12
B19-U012,2026-01-28,9
B19-U012,2026-01-27,7
B19-U012,2026-01-26,6
B19-U012,2026-01-25,5
B19-U012,2026-01-24,4
B19-U012,2026-01-23,3
B19-U012,2026-01-22,2
B19-U012,2026-01-21,2
B19-U012,2026-01-20,1
B19-U012,2026-01-19,1
B19-U012,2026-01-18,1
B19-U012,2026-01-17,0
B19-U012,2026-01-16,0
B19-U012,2026-01-15,0
B19-U013,2026-01-20,12
B19-U013,2026-01-19,9
B19-U013,2026-01-18,11
B19-U013,2026-01-17,10
B19-U013,2026-01-16,8
B19-U013,2026-01-15,7
B19-U013,2026-01-14,5
B19-U013,2026-01-13,6
B19-U013,2026-01-12,4
B19-U013,2026-01-11,3
B19-U013,2026-01-10,4
B19-U013,2026-01-09,3
B19-U013,2026-01-08,2
B19-U013,2026-01-07,2
B19-U013,2026-01-06,2
B19-U014,2026-01-09,12
B19-U014,2026-01-10,9
B19-U014,2026-01-11,7
B19-U014,2026-01-12,6
B19-U014,2026-01-13,5
B19-U014,2026-01-14,4
B19-U014,2026-01-15,3
B19-U014,2026-01-16,2
B19-U014,2026-01-17,2
B19-U014,2026-01-18,1
B19-U014,2026-01-19,0
B19-U014,2026-01-20,0
B19-U014,2026-01-21,0
B19-U014,2026-01-22,0
B19-U014,2026-01-23,0
B19-U015,2026-01-18,6
B19-U015,2026-01-17,5
B19-U015,2026-01-16,4
B19-U015,2026-01-15,3
B19-U015,2026-01-14,2
B19-U015,2026-01-13,2
B19-U015,2026-01-12,1
B19-U015,2026-01-11,1
B19-U015,2026-01-10,0
B19-U015,2026-01-09,0
B19-U015,2026-01-08,1
B19-U015,2026-01-07,2
B19-U015,2026-01-06,3
B19-U015,2026-01-05,2
B19-U015,2026-01-04,1
B19-U016,2026-01-25,12
B19-U016,2026-01-24,9
B19-U016,2026-01-23,7
B19-U016,2026-01-22,6
B19-U016,2026-01-21,5
B19-U016,2026-01-20,6
B19-U016,2026-01-19,4
B19-U016,2026-01-18,3
B19-U016,2026-01-17,2
B19-U016,2026-01-16,2
B19-U016,2026-01-15,3
B19-U016,2026-01-14,2
B19-U016,2026-01-13,1
B19-U016,2026-01-12,1
B19-U016,2026-01-11,0
B19-U017,2026-01-15,12
B19-U017,2026-01-16,9
B19-U017,2026-01-17,8
B19-U017,2026-01-18,6
B19-U017,2026-01-19,5
B19-U017,2026-01-20,4
B19-U017,2026-01-21,3
B19-U017,2026-01-22,3
B19-U017,2026-01-23,2
B19-U017,2026-01-24,2
B19-U017,2026-01-25,2
B19-U017,2026-01-26,1
B19-U017,2026-01-27,1
B19-U017,2026-01-28,0
B19-U017,2026-01-29,0
B19-U018,2026-01-13,12
B19-U018,2026-01-12,9
B19-U018,2026-01-11,11
B19-U018,2026-01-10,10
B19-U018,2026-01-09,9
B19-U018,2026-01-08,8
B19-U018,2026-01-07,7
B19-U018,2026-01-06,6
B19-U018,2026-01-05,5
B19-U018,2026-01-04,4
B19-U018,2026-01-03,3
B19-U018,2026-01-02,2
B19-U018,2026-01-01,1
B19-U018,2026-01-15,0
B19-U018,2026-01-14,0
B19-U019,2026-01-31,5
B19-U019,2026-01-30,4
B19-U019,2026-01-29,6
B19-U019,2026-01-28,7
B19-U019,2026-01-27,8
B19-U019,2026-01-26,9
B19-U019,2026-01-25,7
B19-U019,2026-01-24,6
B19-U019,2026-01-23,5
B19-U019,2026-01-22,4
B19-U019,2026-01-21,3
B19-U019,2026-01-20,2
B19-U019,2026-01-19,3
B19-U019,2026-01-18,4
B19-U019,2026-01-17,2
B19-U020,2026-01-04,12
B19-U020,2026-01-05,9
B19-U020,2026-01-06,11
B19-U020,2026-01-07,10
B19-U020,2026-01-08,8
B19-U020,2026-01-09,7
B19-U020,2026-01-10,6
B19-U020,2026-01-11,5
B19-U020,2026-01-12,4
B19-U020,2026-01-13,3
B19-U020,2026-01-14,2
B19-U020,2026-01-15,3
B19-U020,2026-01-16,2
B19-U020,2026-01-17,1
B19-U020,2026-01-18,0
