payment_id,user_id,subscription_id,payment_date,amount,promo_code,payment_status
P003,B12-U006,B217-S002,2026-09-01,50000.0,,success
P004,S001,S001,2026-01-05,50000.0,,success
P005,S001,S001,2026-02-05,50000.0,PROMO10,success
P006,B9-U016,B195-S001,2026-01-05,150000.0,,failed
P007,B9-U016,B195-S001,2026-02-05,150000.0,,success
P008,B18-U018,B377-S002,2026-01-26,150000.0,PROMO5,success
P009,B18-U020,B379-S003,2026-03-15,50000.0,,success
P010,B16-U017,B336-S002,2026-03-01,50000.0,,success
P001,B12-U007,B142-S002,2026-07-12,150000.0,,success
P002,B12-U007,B142-S002,2026-08-12,150000.0,PROMO15,success
P003,B12-U007,B142-S002,2026-09-12,150000.0,,failed
P004,B12-U007,B142-S002,2026-10-12,150000.0,,success
P005,"B3-U ,",B67-S002,2026-03-05,150000.0,,success
P001,B12-U008,B238-S001,2026-01-12,50000.0,,success
P002,B12-U008,B238-S001,2026-02-12,50000.0,WELCOME30,success
P003,B12-U008,B238-S001,2026-03-12,50000.0,,failed
P004,B12-U008,B238-S001,2026-04-12,50000.0,,success
P005,B5-U006,S001,2026-01-15,150000.0,,success
P006,B5-U006,S001,2026-02-15,150000.0,NEWUSER,success
P007,B5-U006,S001,2026-03-15,150000.0,,failed
P008,B15-U004,B303-S001,2026-01-02,50000.0,,success
P009,B15-U004,B303-S001,2026-02-02,50000.0,SPRING,success
P010,B15-U004,B303-S001,2026-03-02,50000.0,,failed
P011,B8-U002,B161-S002,2026-04-13,150000.0,,success
P012,B8-U002,B161-S002,2026-05-13,150000.0,MIDYEAR,success
P013,B8-U002,B161-S002,2026-06-13,150000.0,,success
P001,B12-U009,S003,2026-01-12,125000.0,SPRING10,success
P002,B12-U009,S001,2026-02-01,125000.0,,success
P003,B12-U009,B365-S004,2026-03-01,35000.0,WELCOME,failed
P004,B12-U009,B338-S002,2026-04-01,50000.0,,success
P005,B12-U009,B80-S001,2026-04-20,50000.0,SPRING10,success
P001,B12-U010,S001,2026-01-15,50000.0,,success
P002,B12-U010,S001,2026-02-15,50000.0,PROMO20,success
P003,B12-U010,S001,2026-03-15,50000.0,,success
P004,B12-U010,S001,2026-04-15,50000.0,,failed
P005,B7-U018,B157-S001,2026-01-10,150000.0,WELCOME,success
P006,B7-U018,B157-S001,2026-02-10,150000.0,,success
P007,B7-U018,B157-S001,2026-03-10,150000.0,,failed
P008,B3-U010,S001,2026-01-20,150000.0,,success
P009,B3-U010,S001,2026-02-20,150000.0,,success
P010,B3-U010,S001,2026-03-20,150000.0,SPRING,success
P001,B12-U011,B192-S002,2026-03-03,150000.0,,success
P002,B12-U011,B192-S002,2026-04-03,135000.0,PROMO10,success
P003,B12-U011,B192-S002,2026-05-03,150000.0,,failed
P004,B18-U007,B365-S004,2026-03-02,50000.0,,success
P005,B18-U007,B365-S004,2026-04-02,50000.0,PROMO20,success
P006,B11-U009,B228-S001,2026-01-07,150000.0,,success
P007,B11-U009,B228-S001,2026-02-07,150000.0,PROMO15,failed
P008,B9-U001,S001,2026-01-12,50000.0,,success
P009,B9-U001,S001,2026-02-12,50000.0,PROMO5,success
P010,B9-U001,S001,2026-03-12,50000.0,,failed
B251-P001,B12-U012,S001,2026-01-08,50000.0,,success
B251-P002,B12-U012,S001,2026-02-08,50000.0,PROMO10,success
P003,B12-U012,S001,2026-03-08,50000.0,,success
B251-P004,B11-U018,S002,2026-01-27,150000.0,SAVE20,success
B251-P005,B5-U015,B114-S003,2025-12-15,50000.0,,failed
B251-P006,B19-U010,S002,2026-04-08,150000.0,,success
B251-P007,B8-U003,S003,2026-03-01,150000.0,PROMO15,success
B251-P008,B7-U019,S002,2026-01-26,150000.0,,success
B251-P009,B14-U020,B299-S002,2026-02-15,50000.0,DISC30,failed
B251-P010,B2-U006,B45-S002,2026-02-09,150000.0,,success
B251-P011,B12-U010,S001,2026-01-13,50000.0,,success
P001,B12-U013,S002,2026-03-01,150000.0,PROMO10,success
P002,B12-U013,S002,2026-04-01,150000.0,,success
P003,B12-U013,B259-S002,2026-05-14,50000.0,NEWUSER,success
P004,B7-U017,S002,2026-04-01,150000.0,,failed
P005,B2-U018,B56-S005,2026-04-21,150000.0,PROMO30,success
P006,B12-U020,B256-S001,2026-05-15,50000.0,,success
P001,B12-U014,B245-S001,2026-01-15,10000.0,NEWYEAR10,success
P002,B12-U014,B245-S001,2026-02-15,10000.0,,success
P003,B12-U014,B245-S001,2026-03-15,10000.0,SPRING5,success
P004,B12-U014,B245-S001,2026-04-15,10000.0,,failed
P005,B12-U014,B245-S001,2026-05-15,10000.0,,success
P006,B12-U014,B245-S001,2026-06-15,10000.0,SUMMER20,success
P007,B12-U014,B245-S001,2026-07-15,10000.0,,success
P008,B12-U014,B245-S001,2026-08-15,10000.0,,success
P009,B12-U014,B245-S001,2026-09-15,10000.0,FALL15,success
P010,B12-U014,B245-S001,2026-10-15,10000.0,,success
P011,B12-U014,B245-S001,2026-11-15,10000.0,,success
P012,B12-U014,B245-S001,2026-12-15,10000.0,YEAR-END,success
P013,B12-U014,B245-S001,2027-01-15,10000.0,,success
P014,B0-U007,S003,2026-06-02,5000.0,,failed
P015,B0-U007,S003,2026-07-02,5000.0,WELCOME,success
P016,B0-U007,S003,2026-08-02,5000.0,,success
P017,B12-U017,B256-S003,2026-09-05,5000.0,,success
P018,B12-U017,B256-S003,2026-10-05,5000.0,LOYALTY,success
P019,B9-U011,B190-S001,2026-02-12,5000.0,,success
P020,B9-U011,B190-S001,2026-03-12,5000.0,,success
P021,B9-U011,B190-S001,2026-04-12,5000.0,SPRING,success
P022,B19-U015,B394-S001,2026-01-04,5000.0,,success
P023,B19-U015,B394-S001,2026-02-04,5000.0,,failed
P024,B19-U015,B394-S001,2026-03-04,5000.0,WELCOME,success
P025,B2-U018,B57-S001,2026-02-03,5000.0,,success
P026,B7-U009,B148-S002,2025-12-15,5000.0,,failed
P027,B7-U009,B148-S002,2026-01-15,5000.0,NEWYEAR,success
P028,B3-U002,S005,2026-09-20,150000.0,,success
P029,B3-U002,S005,2026-10-20,150000.0,DISCOUNT50,success
P030,B12-U014,S002,2026-02-20,50000.0,,success
P031,B12-U014,S002,2026-03-20,50000.0,,success
P032,B12-U014,S002,2026-04-20,50000.0,APRIL20,success
P033,B12-U014,S005,2026-11-20,150000.0,BLACKFRIDAY,success
P034,B0-U006,S002,2026-02-28,50000.0,WELCOME,success
P035,B0-U006,S002,2026-03-28,50000.0,,success
P036,B0-U006,S005,2026-04-28,150000.0,SPRING,success
P037,B2-U018,B57-S001,2026-03-05,5000.0,LOYAL,success
P038,B9-U011,B190-S001,2026-05-12,5000.0,,success
P039,B19-U015,B394-S001,2026-04-04,5000.0,,success
P040,B12-U014,B245-S001,2026-08-15,10000.0,,success
P041,B12-U014,S002,2026-12-20,50000.0,YEAREND,failed
P042,B2-U018,B57-S001,2026-04-15,5000.0,,success
P043,B12-U014,B245-S001,2026-09-15,10000.0,,success
P044,B3-U002,S005,2026-12-01,150000.0,HOLIDAY,success
P045,B0-U007,S003,2026-01-03,5000.0,,success
P046,B0-U007,S003,2026-02-03,5000.0,WELCOME,success
P047,B12-U014,B245-S001,2026-10-05,10000.0,,success
P048,B9-U011,B190-S001,2026-06-12,5000.0,,success
P049,B19-U015,B394-S001,2026-07-04,5000.0,SUMMER,success
P050,B2-U018,B57-S001,2026-05-15,5000.0,LOYAL,success
P001,B12-U015,B300-S002,2026-11-15,150000.0,,success
P002,B12-U015,B300-S002,2026-12-15,150000.0,PROMO2026,success
P003,B12-U015,B300-S002,2027-01-15,112500.0,WELCOME,success
P004,B4-U001,B80-S002,2026-03-01,150000.0,,failed
P005,B9-U011,S001,2026-07-01,150000.0,,success
P006,B9-U011,S001,2026-07-31,150000.0,SUMMER10,success
P007,B2-U008,S001,2026-02-01,150000.0,,success
P008,B4-U002,B81-S003,2028-02-15,150000.0,,success
P009,B4-U001,B80-S002,2026-08-01,150000.0,,failed
P010,B15-U001,B300-S002,2026-11-20,150000.0,,success
P011,B19-U010,S001,2026-01-07,150000.0,NEWUSER,success
P012,B1-U016,S001,2026-02-01,50000.0,,success
P001,B12-U016,B240-S001,2026-01-04,50000.0,,success
P002,B12-U016,B240-S001,2026-02-04,35000.0,PROMO20,success
P003,B12-U016,B240-S001,2026-03-04,50000.0,,success
P004,B0-U010,B9-S001,2026-01-08,150000.0,,failed
P005,B9-U001,S002,2026-02-12,150000.0,SAVE25,success
P006,B13-U011,B270-S002,2026-07-16,150000.0,,success
P007,B19-U009,B388-S003,2026-08-05,150000.0,,success
P008,B3-U009,B68-S002,2026-02-10,150000.0,WELCOME,success
P009,B15-U018,B317-S001,2026-01-02,50000.0,,success
P010,B4-U016,B95-S001,2026-01-02,150000.0,,success
P011,B17-U006,B345-S003,2026-02-01,50000.0,DISC10,failed
P012,B13-U008,B267-S001,2026-01-13,150000.0,,success
P001,B12-U017,B182-S002,2026-04-05,50000.0,,success
P002,B12-U017,B182-S002,2026-05-05,50000.0,SPRING10,success
P003,B12-U017,B182-S002,2026-06-05,50000.0,,failed
P004,B0-U013,S001,2026-01-10,50000.0,,success
P005,B11-U018,S001,2026-01-08,50000.0,,success
P006,B18-U013,B372-S002,2026-04-02,150000.0,NEWUSER,success
P007,B18-U008,B367-S001,2026-01-10,150000.0,,success
P008,B17-U020,S001,2026-01-03,50000.0,,success
P009,B9-U006,S002,2026-02-15,150000.0,WELCOME,success
P010,B2-U011,B50-S002,2026-02-15,150000.0,,failed
P011,B0-U018,B17-S002,2026-07-03,50000.0,,success
P012,B11-U002,B221-S003,2026-05-01,50000.0,SUMMER,success
P001,B12-U018,B109-S002,2026-07-05,50000.0,,success
P002,B12-U018,B109-S002,2026-08-05,50000.0,PROMO20,success
P003,B12-U018,B109-S002,2026-09-05,50000.0,,failed
P004,B2-U006,B45-S002,2026-02-09,150000.0,,success
P005,B2-U006,B45-S002,2026-03-09,150000.0,PROMO30,success
P006,B2-U001,S003,2026-01-02,50000.0,,failed
P007,B2-U001,S003,2026-02-02,50000.0,,success
P008,B6-U004,B123-S002,2026-07-11,150000.0,,success
P009,B6-U004,B123-S002,2026-08-11,150000.0,PROMO5,failed
P010,B13-U003,B262-S002,2026-02-08,150000.0,,success
P001,B12-U019,B92-S003,2026-08-01,50000.0,,success
P002,B12-U019,B92-S003,2026-09-01,50000.0,PR20,success
P003,B18-U016,B375-S001,2026-02-15,50000.0,,success
P004,B18-U016,B375-S001,2026-03-15,50000.0,,failed
P005,B17-U002,B341-S001,2026-01-15,150000.0,DISC10,success
P006,B17-U002,B341-S001,2026-02-15,150000.0,,success
P001,B12-U020,B294-S001,2026-01-15,150000.0,PROMO10,success
P002,B12-U020,B294-S001,2026-02-15,150000.0,,success
P003,B12-U020,B294-S001,2026-03-15,150000.0,PROMO10,success
P004,B12-U020,B294-S001,2026-04-15,150000.0,,failed
P005,B12-U020,B294-S001,2026-05-15,150000.0,PROMO10,success
P001,B13-U001,S003,2026-01-15,150000.0,PROMO10,success
P002,B13-U001,S003,2026-02-15,150000.0,,success
P003,B18-U008,B367-S001,2026-01-15,150000.0,DISC20,success
P004,B18-U008,B367-S001,2026-02-15,150000.0,,success
P005,B19-U006,B385-S002,2026-07-10,50000.0,,success
P006,B8-U009,B168-S001,2026-01-10,50000.0,PROMO5,failed
P007,B8-U009,B168-S001,2026-02-10,50000.0,,success
P008,B15-U002,S002,2026-02-20,150000.0,,success
P009,B6-U012,B131-S001,2026-01-15,150000.0,PROMO15,success
P010,B17-U002,B341-S003,2026-10-20,150000.0,,success
P001,B13-U002,B110-S004,2026-01-15,50000.0,,success
P002,B13-U002,B110-S004,2026-02-15,50000.0,PROMO10,success
P003,B5-U012,B110-S004,2026-03-15,50000.0,,failed
P004,B11-U012,S002,2026-02-20,150000.0,,success
P005,B11-U012,S002,2026-03-20,150000.0,PROMO25,success
P006,B17-U013,B352-S002,2026-04-01,50000.0,,success
P007,B19-U007,B386-S001,2026-01-20,50000.0,,success
P008,B5-U007,B106-S001,2026-01-07,50000.0,,failed
P009,B16-U006,S001,2026-01-10,50000.0,PROMO5,success
P010,B6-U009,B128-S002,2026-02-20,150000.0,,success
P001,B13-U003,B368-S002,2026-02-04,150000.0,,success
P002,B13-U003,B368-S002,2026-03-04,150000.0,PROMO10,success
P003,B13-U003,B368-S002,2026-04-04,150000.0,,success
P004,B13-U003,B368-S002,2026-05-04,150000.0,,success
P005,B5-U017,S001,2026-01-15,50000.0,,success
P006,B5-U017,S001,2026-02-15,50000.0,PROMO5,success
P007,B5-U017,S001,2026-03-15,50000.0,,success
P008,B7-U019,S002,2026-01-26,150000.0,,success
P009,B7-U019,S002,2026-02-26,150000.0,PROMO20,success
P010,B2-U009,S001,2026-01-12,50000.0,,success
P011,B2-U009,S001,2026-02-12,50000.0,,success
P012,B18-U002,S001,2026-01-12,50000.0,,success
P013,B18-U002,S001,2026-02-12,50000.0,PROMO15,success
P014,B18-U009,B168-S002,2026-02-05,150000.0,PROMO5,failed
P015,B18-U009,B168-S002,2026-03-05,150000.0,,success
P016,B3-U007,B66-S001,2026-01-15,150000.0,PROMO30,success
P017,B3-U007,B66-S001,2026-02-15,150000.0,,success
P018,B3-U007,B66-S001,2026-03-15,150000.0,,success
P001,B13-U004,B264-S001,2026-01-11,112500.0,PROMO10,success
P002,B13-U004,B264-S001,2026-01-20,150000.0,,success
P003,B19-U014,S001,2026-01-15,150000.0,,success
P004,B19-U014,S001,2026-02-15,150000.0,PROMO5,failed
P005,B11-U013,B221-S001,2026-01-12,50000.0,,success
P006,B11-U013,B221-S001,2026-02-12,50000.0,PROMO20,success
P007,B18-U015,B374-S001,2026-02-28,50000.0,,success
P008,B6-U002,B121-S001,2026-01-20,50000.0,,success
P009,B7-U007,B146-S001,2026-01-08,150000.0,,success
P001,B13-U005,S001,2026-01-15,50000.0,,success
P002,B13-U005,S001,2026-02-15,50000.0,PROMO10,success
P003,B13-U005,S001,2026-03-15,50000.0,,success
P004,B13-U005,S001,2026-04-15,50000.0,,failed
P005,B5-U012,B110-S005,2026-03-20,150000.0,PROMO20,success
P006,B5-U012,B110-S005,2026-04-20,150000.0,,success
P007,B1-U005,S002,2026-02-20,50000.0,,failed
P008,B18-U020,B379-S004,2026-09-01,150000.0,PROMO15,success
P009,B17-U017,S001,2026-02-10,150000.0,,success
P010,B12-U001,B240-S002,2026-08-05,150000.0,,success
P011,B9-U009,S001,2026-01-12,50000.0,PROMO5,success
P012,B3-U014,B73-S001,2026-01-25,150000.0,,success
P013,B15-U009,S001,2026-01-20,150000.0,,success
P014,B12-U004,B243-S002,2026-04-15,150000.0,PROMO30,success
B265-P001,B13-U006,S001,2026-01-15,50000.0,,success
B265-P002,B13-U006,S001,2026-02-15,50000.0,PROMO10,success
P003,B13-U006,S001,2026-03-15,35000.0,,failed
P001,B13-U007,B17-S001,2026-01-12,125000.0,PROMO10,success
P002,B13-U007,S001,2026-01-15,50000.0,,success
P003,B13-U007,S001,2026-02-12,50000.0,,success
P004,B3-U020,S001,2026-01-10,50000.0,,success
P005,B3-U020,S001,2026-02-10,50000.0,PROMO5,success
P006,B12-U016,B255-S001,2026-01-11,50000.0,,success
P007,B6-U008,S001,2026-01-04,50000.0,,success
P008,B7-U020,S001,2026-01-02,150000.0,,success
P009,B3-U008,B67-S002,2026-03-05,150000.0,,success
P010,B17-U014,B353-S002,2026-02-03,150000.0,PROMO15,failed
B267-P001,B13-U008,B9-S002,2026-09-15,50000.0,,success
B267-P002,B13-U008,B9-S002,2026-10-15,35000.0,DISC10,success
B267-P003,B13-U008,B9-S002,2026-11-15,50000.0,,failed
B268-P001,B13-U009,B90-S003,2026-01-25,25000.0,WELCOME10,success
B268-P002,B13-U009,B90-S003,2026-02-25,25000.0,,success
B268-P003,B13-U009,B90-S003,2026-03-25,25000.0,,failed
B268-P004,B13-U009,B90-S003,2026-04-25,25000.0,SPRING20,success
B268-P005,B13-U009,B90-S003,2026-05-25,25000.0,,success
B269-P001,B13-U010,B269-SN001,2026-01-15,112500.0,NEWYEAR10,success
B269-P002,B13-U010,B269-S002,2026-02-15,35000.0,,success
B269-P003,B13-U010,B269-S002,2026-03-15,35000.0,SPRING5,failed
B269-P004,B13-U010,B269-S002,2026-04-15,35000.0,,success
P001,B13-U011,S002,2026-02-20,50000.0,,success
P002,B13-U011,S002,2026-03-20,50000.0,DISC30,success
P003,B11-U009,S005,2026-12-04,150000.0,,success
P004,B19-U005,B384-S001,2026-01-15,50000.0,,failed
P005,B18-U005,B364-S001,2026-01-12,150000.0,DISC10,success
P006,B18-U019,S001,2026-01-10,150000.0,,success
P007,B1-U015,S001,2026-02-01,150000.0,,success
P001,B13-U012,B264-S002,2026-07-11,50000.0,,success
P002,B13-U012,B264-S002,2026-08-11,50000.0,DISC10,success
P003,B18-U006,B365-S003,2026-05-15,50000.0,,failed
P004,B18-U006,B365-S003,2026-06-15,50000.0,SAVE20,success
P005,B0-U011,B10-S002,2026-07-07,150000.0,,success
P006,B1-U006,B25-S003,2026-08-10,50000.0,,success
P007,B5-U008,B107-S001,2026-02-07,150000.0,WELCOME,success
P008,B4-U001,B80-S003,2026-03-01,50000.0,,failed
P009,B16-U009,S003,2026-01-25,150000.0,,success
P010,B11-U018,B236-S003,2026-01-28,150000.0,DISC15,success
P011,B3-U004,B63-S001,2026-01-15,50000.0,,success
P012,B9-U002,B181-S001,2026-02-15,50000.0,PROMO5,success
P001,B13-U013,B275-S002,2026-02-01,50000.0,,success
P002,B13-U013,B275-S002,2026-03-01,50000.0,PROMO20,success
P003,B13-U013,B275-S002,2026-04-01,50000.0,,success
P004,B13-U013,B275-S002,2026-05-01,50000.0,,failed
P005,B7-U001,B140-S001,2026-01-13,50000.0,,success
P006,B7-U001,B140-S001,2026-02-13,50000.0,DISC10,success
P007,B1-U003,B22-S001,2026-01-11,150000.0,,success
P008,B1-U003,B22-S001,2026-02-11,150000.0,,success
P009,B9-U007,B186-S002,2026-08-01,50000.0,,success
P010,B9-U007,B186-S002,2026-09-01,50000.0,PROMO5,failed
P001,B13-U014,B353-S001,2026-01-02,50000.0,,success
P002,B13-U014,B193-S001,2026-01-20,150000.0,PROMO15,success
P003,B13-U014,S001,2026-01-07,150000.0,,failed
P004,B13-U014,B353-S001,2026-02-02,50000.0,,success
B274-P001,B13-U015,B283-S002,2026-02-28,150000.0,SPRING15,success
B274-P002,B13-U015,B283-S002,2026-03-28,150000.0,,success
B274-P003,B13-U015,B283-S002,2026-04-28,150000.0,NEWCUSTOMER,success
B274-P004,B13-U015,B283-S002,2026-05-28,150000.0,,failed
P001,B13-U016,B8-S002,2026-04-01,150000.0,,success
P002,B13-U016,B8-S002,2026-05-01,150000.0,PROMO10,success
P003,B4-U018,B97-S001,2026-01-15,150000.0,,success
P004,B4-U018,B97-S001,2026-02-15,150000.0,WELCOME,success
P005,B6-U012,S004,2026-02-20,150000.0,,failed
P006,B6-U012,S001,2026-03-20,150000.0,SPRING,success
P007,B19-U007,B386-S002,2026-02-20,150000.0,,success
P008,B5-U008,B107-S001,2026-01-07,150000.0,,success
P009,B17-U011,S001,2026-01-19,150000.0,NEWUSER,success
P010,B17-U007,S002,2026-02-15,50000.0,,failed
P001,B13-U017,B270-S002,2026-01-20,100000.0,WELCOME20,success
P002,B13-U017,B270-S002,2026-02-20,100000.0,,success
P003,B13-U017,B270-S002,2026-03-20,100000.0,SPRING5,success
P004,B15-U017,B316-S002,2026-02-15,50000.0,,failed
P005,B18-U011,B370-S002,2026-03-05,150000.0,SAVE10,success
P006,B14-U014,S002,2026-04-10,150000.0,,success
P007,B18-U012,B370-S004,2026-04-15,150000.0,WELCOME30,success
P008,B15-U001,B300-S001,2026-06-01,50000.0,,success
P009,B18-U001,B360-S001,2026-01-20,50000.0,DISCOUNT5,success
P001,B13-U018,S001,2026-01-18,50000.0,,success
P002,B13-U018,B314-S001,2026-02-04,150000.0,PROMO10,success
P003,B13-U018,B375-S002,2026-03-01,150000.0,,success
P004,B13-U018,B316-S001,2026-03-15,150000.0,,failed
P005,B13-U018,S002,2026-07-01,150000.0,PROMO20,success
P001,B13-U019,S002,2026-03-01,150000.0,PROMO10,success
P002,B13-U019,S003,2026-04-01,125000.0,,failed
P003,B3-U020,S002,2026-03-15,150000.0,NEWUSER,success
P004,B8-U013,S003,2026-02-15,50000.0,,success
P005,B18-U003,B362-S001,2026-01-15,150000.0,,success
P006,B10-U020,B219-S002,2026-07-25,50000.0,SUMMER20,success
P007,B11-U011,B230-S002,2025-11-15,50000.0,,failed
P008,B13-U005,B264-S003,2026-01-15,150000.0,WELCOME,success
P009,B5-U015,B114-S002,2026-01-02,150000.0,,success
P010,B16-U014,B333-S001,2026-01-25,50000.0,,success
P001,B13-U020,S001,2026-01-10,50000.0,,success
P002,B13-U020,S001,2026-02-10,50000.0,PROMO10,success
P003,B12-U019,S003,2026-03-15,50000.0,,failed
P004,B12-U019,B240-S002,2026-08-05,150000.0,WELCOME,success
P005,B11-U008,S001,2026-01-20,150000.0,,success
P006,B16-U020,S002,2026-07-15,150000.0,,success
P007,B7-U011,B150-S002,2026-02-15,50000.0,DISC20,success
P008,B8-U001,B160-S001,2026-02-20,50000.0,,success
P009,B5-U030,S004,2026-01-25,50000.0,,failed
P010,B14-U003,S001,2026-01-18,150000.0,PROMO50,success
P001,B14-U001,B347-S003,2026-03-15,50000.0,,success
P002,B14-U001,B347-S003,2026-04-15,35000.0,SPRING10,success
P003,B14-U001,B347-S003,2026-05-15,50000.0,,failed
P004,B4-U007,B86-S003,2026-03-15,50000.0,,success
P005,B9-U008,S001,2026-02-15,50000.0,WELCOME,success
P006,B9-U008,S001,2026-03-15,30000.0,,failed
P007,B11-U011,B230-S001,2026-02-15,150000.0,,success
P008,B11-U011,B230-S001,2026-03-15,150000.0,LOYAL50,success
P009,B17-U013,B32-S001,2026-01-20,150000.0,,failed
P010,B17-U013,B32-S001,2026-02-20,90000.0,NEWYEAR,success
P011,B17-U014,S003,2026-03-01,50000.0,,success
P012,B17-U014,S003,2026-03-15,50000.0,SPRING,success
P013,B9-U018,B196-S003,2026-02-28,50000.0,,success
P014,B9-U018,B196-S003,2026-03-28,25000.0,,failed
P015,B1-U013,B32-S001,2026-02-15,150000.0,,success
P016,B1-U013,B32-S001,2026-03-15,45000.0,HALFOFF,success
P017,B17-U011,S002,2026-02-15,50000.0,SAVE20,success
P018,B17-U011,S002,2026-03-15,50000.0,,failed
P019,B17-U014,S003,2026-04-15,50000.0,,success
P020,B17-U014,S003,2026-05-15,50000.0,SPRING,success
P001,B14-U002,S003,2026-03-20,50000.0,,success
P002,B11-U010,B213-S001,2026-01-31,50000.0,PROMO10,success
P003,B12-U008,B247-S001,2026-01-20,50000.0,,success
P004,B10-U014,B213-S001,2026-01-10,50000.0,,failed
P005,B4-U011,B90-S002,2026-07-25,150000.0,PROMO20,success
P006,B6-U005,B124-S001,2026-01-20,150000.0,,success
P007,B1-U001,B20-S002,2026-04-20,150000.0,,success
P008,B19-U003,S002,2026-02-20,50000.0,PROMO5,failed
P009,B17-U017,B355-S005,2026-06-01,150000.0,,success
P010,B2-U013,S001,2026-01-28,50000.0,,success
P011,B17-U014,B353-S002,2026-02-10,150000.0,,success
P001,B14-U003,S002,2026-04-15,112500.0,SPRING20,success
P002,B14-U003,B195-S002,2026-05-15,35000.0,,success
P003,B2-U003,S001,2026-02-02,150000.0,WELCOME,success
P004,B9-U016,B9-S003,2026-12-15,150000.0,,failed
P005,B13-U019,S006,2026-02-25,50000.0,LOYALty,success
P006,B12-U011,B250-S001,2026-01-07,45000.0,,success
B283-P001,B14-U004,B138-S002,2026-01-15,50000.0,,success
B283-P002,B14-U004,B138-S002,2026-02-15,50000.0,PROMO15,success
B283-P003,B14-U004,B138-S002,2026-03-15,50000.0,,success
B283-P004,B14-U004,B138-S002,2026-04-15,50000.0,,failed
B283-P005,B14-U004,B138-S002,2026-05-15,50000.0,,success
P001,B14-U005,B205-S002,2026-04-06,150000.0,,success
P002,B14-U005,B205-S002,2026-04-06,150000.0,SAVE20,success
P003,B16-U015,S001,2026-01-26,150000.0,,success
P004,B16-U015,S001,2026-01-26,150000.0,,failed
P005,B5-U001,B100-S002,2026-02-01,150000.0,PROMO5,success
P006,B13-U014,B273-S002,2026-04-16,50000.0,,success
P007,B2-U009,S003,2026-08-12,50000.0,,success
P008,B3-U007,B66-S002,2026-01-20,50000.0,,failed
P009,B15-U007,B306-S001,2026-01-15,150000.0,,success
P010,B0-U012,B11-S001,2026-01-06,150000.0,WELCOME,success
P001,B14-U006,S001,2026-01-15,50000.0,,success
P002,B4-U006,B85-S002,2026-07-11,50000.0,WELCOME10,success
P003,B12-U008,B247-S001,2026-01-20,45000.0,,success
P004,B8-U019,S003,2026-03-20,50000.0,,failed
P005,B2-U004,S001,2026-01-10,50000.0,NEWUSER,success
P006,B7-U003,B142-S001,2026-01-18,50000.0,,success
P001,B14-U007,B300-S001,2026-06-01,50000.0,,success
P002,B15-U001,B300-S001,2026-07-01,35000.0,PROMO10,success
P003,B4-U002,B81-S002,2026-07-08,50000.0,,failed
